"","X1","X2","Group"
"55",2.37422901434073,2.49850877114583,"1"
"56",4.11647060442954,0.811434887861116,"1"
"57",1.05124719576978,1.98079949615152,"1"
"58",3.18461374963607,1.53075411565057,"1"
"59",2.72385424384461,0.786360104493859,"1"
"60",2.81594156874397,-0.632902002890598,"1"
"61",2.97963948275988,0.37888268244748,"1"
"62",2.0976765468907,0.410129546861526,"1"
"63",2.26679261633058,0.947154432761527,"1"
"64",1.58142461689291,2.20019867766682,"1"
"65",1.52820877352442,3.19307897383109,"1"
"66",2.90352864140426,2.44758105898377,"1"
"67",3.04820977862943,0.766849035671056,"1"
"68",2.6530042267305,-0.856527395557637,"1"
"69",3.52226746787974,0.511220135928257,"1"
"70",4.65008468562714,0.989207223073295,"1"
"71",2.10896883394346,1.74501300406744,"1"
"72",0.290831124359188,1.86252796848427,"1"
"73",3.60573852446226,1.58430942941646,"1"
"74",1.89079923741761,-0.495274349799467,"1"
"75",1.91199138353264,1.74964304563336,"1"
"76",3.6255713696967,0.453442783572778,"1"
"77",2.31522699294899,1.07480270016126,"1"
"78",1.37928228774546,0.974551177173735,"1"
"79",2.78130347974915,1.32816676497051,"1"
"80",2.46110863756096,0.92467498282614,"1"
"81",2.60576418589989,-0.767475097585663,"1"
"82",2.98528040112633,1.63649596477344,"1"
"83",2.22933996820759,1.28602656834968,"1"
"84",3.24437654851883,0.634348374721778,"1"
"85",2.37951343818125,1.01814451104668,"1"
"86",2.9317819639157,1.03403864536846,"1"
"87",3.69683901314935,1.121019468561,"1"
"88",3.0351814908338,2.54084616597749,"1"
"89",2.27406841446877,0.680949621066524,"1"
"90",3.74880761845109,1.06806538388466,"1"
"91",3.59350385596212,2.06838387306909,"1"
"92",3.14839695950807,1.95418102337692,"1"
"93",2.83873173511144,2.04526311038036,"1"
"94",1.97209392396063,0.322531998940443,"1"
"95",3.96065244853001,2.90248273029283,"1"
"96",1.99974041285287,0.966700870930183,"1"
"97",4.78733299301658,2.76685184470686,"1"
"98",4.13261062618519,-0.450902686030712,"1"
"99",2.36429964089952,0.920983586354237,"1"
"100",1.57357909969322,2.14991457096922,"1"
"101",-3.3104065636993,0.184757812777204,"1"
"102",-2.34311629084347,0.147311031782258,"1"
"103",-2.84669187846237,-0.0385387036068938,"1"
"104",-2.94754259939773,-0.152513279338737,"1"
"105",-3.55161856726502,0.462840466819601,"1"
"106",-2.64502772480892,1.23117917295898,"1"
"107",-3.38490446945708,-1.11421049792072,"1"
"108",-4.26794193658814,1.11198043337229,"1"
"109",-2.98022652028776,2.13667504641657,"1"
"110",-1.68100339093923,2.93757401824044,"1"
"111",-3.17534696260839,2.20117599220059,"1"
"112",-1.99203567777497,1.65677476379596,"1"
"113",-4.21788270828916,-0.82673039911433,"1"
"114",-2.65556196552454,0.298493291993218,"1"
"115",-2.08059279605654,0.547953543417383,"1"
"116",-2.29884663783329,1.60352390275689,"1"
"117",-2.49432380585106,0.794328665996226,"1"
"118",-3.24070600830538,-0.358648628060172,"1"
"119",-3.44970434603358,2.58443570809411,"1"
"120",-3.62412879060491,1.81139129179596,"1"
"121",-2.48235340289987,1.13743027249103,"1"
"122",-3.5474746141848,2.11810861032581,"1"
"123",-3.09055744370067,-0.438774287234972,"1"
"124",-2.85609219219825,1.5608202977898,"1"
"125",-0.756137994767793,0.377087623686578,"1"
"126",-3.25194990169546,1.58374552185071,"1"
"127",-2.36461342771514,0.839178045339926,"1"
"128",-2.52203915043629,1.53296071303145,"1"
"129",-3.56185663413013,2.23551761505939,"1"
"130",-2.6713080861236,0.907290090316899,"1"
"131",-1.15544914157665,1.91755863695209,"1"
"132",-2.14849594692079,-0.288434035147979,"1"
"133",-2.55876707800706,0.178395559563985,"1"
"134",-3.02249683233963,2.41921771138818,"1"
"135",-4.65324722154052,1.27738797302393,"1"
"136",-1.46866278658582,-1.15222282043373,"1"
"137",-4.06064007092482,-0.464037452082375,"1"
"138",-1.86005248912267,0.699218984410879,"1"
"139",-0.690896430782517,1.76577940433449,"1"
"140",-4.0438931609718,0.798116744284778,"1"
"141",-1.89821566462529,1.52418747202065,"1"
"142",-2.86219748940247,1.85900537778783,"1"
"143",-4.17214415914549,2.57105482886294,"1"
"144",-4.11466765378175,0.956016733274962,"1"
"145",-4.20153617357459,0.848018093819101,"1"
"146",-3.1309065221703,-0.85323735914227,"1"
"147",-4.0617555849959,0.999327594087827,"1"
"148",-1.91208322702417,0.328149942104437,"1"
"149",-0.499891059474328,-0.0740095828040912,"1"
"150",-3.88703047603518,0.72009376895246,"1"
"151",0.787738847475178,1.01494317274366,"2"
"152",0.76904224100091,-1.99274848868858,"2"
"153",0.332202578950118,-0.427279287205429,"2"
"154",-1.00837660827701,0.116637283582706,"2"
"155",-0.119452606630659,-0.893207570054953,"2"
"156",-0.280395335170247,0.333902942499225,"2"
"157",0.56298953322048,0.411429920615731,"2"
"158",-0.372438756103829,-0.0330361592759917,"2"
"159",0.976973386685621,-2.46589819376003,"2"
"160",-0.374580857767014,2.57145814586664,"2"
"161",1.05271146557933,-0.205299257468199,"2"
"162",-1.04917700666607,0.65119328158767,"2"
"163",-1.26015524475811,0.273766491036548,"2"
"164",3.2410399349424,1.02467323481835,"2"
"165",-0.416857588160432,0.817659446374088,"2"
"166",0.298227591540715,-0.209793171228509,"2"
"167",0.636569674033849,0.378167772208507,"2"
"168",-0.483780625708744,-0.945408831123893,"2"
"169",0.516862044313609,0.856923010899318,"2"
"170",0.368964527385086,-0.461038338884354,"2"
"171",-0.215380507641693,2.41677335378821,"2"
"172",0.0652930335253153,-1.65104889568819,"2"
"173",-0.034067253738464,-0.463987242966015,"2"
"174",2.12845189901618,0.825379862759242,"2"
"175",-0.741336096272828,0.510132546878663,"2"
"176",-1.09599626707466,-0.589481038515,"2"
"177",0.0377883991710788,-0.996780742207522,"2"
"178",0.310480749443137,0.144475704710697,"2"
"179",0.436523478910183,-0.0143074131669134,"2"
"180",-0.458365332711106,-1.79028123726406,"2"
"181",-1.06332613397119,0.034551067133851,"2"
"182",1.26318517608949,0.190230315692457,"2"
"183",-0.349650387953555,0.174726396981842,"2"
"184",-0.865512862653374,-1.05501704260268,"2"
"185",-0.236279568941097,0.476133278302629,"2"
"186",-0.197175894348552,1.37857013695924,"2"
"187",1.10992028971364,0.456236403179813,"2"
"188",0.0847372921971965,-1.13558847037434,"2"
"189",0.754053785184521,-0.435645469691905,"2"
"190",-0.499292017172261,0.346103619553607,"2"
"191",0.214445309581601,-0.647045631318269,"2"
"192",-0.324685911490835,-2.15764633501528,"2"
"193",0.0945835281735714,0.884250820028209,"2"
"194",-0.895363357977542,-0.829477611624518,"2"
"195",-1.31080153332797,-0.573560270768283,"2"
"196",1.99721338474797,1.50390060900454,"2"
"197",0.600708823672418,-0.774144929605405,"2"
"198",-1.25127136162494,0.845731540189296,"2"
"199",-0.611165916680421,-1.26068287881878,"2"
"200",-1.18548008459731,-0.354542403073978,"2"
